ID,Role,Team,Body,Hair,MVP,Accessory Group,p_Base_Traits,p_Flair_Traits,p_All_Traits,p_All_Stats,p_Total,Image,p_Dunks,p_Shooting,p_Playmaking,p_Defense
6113,Player,Los Angeles Mammoths,Human III,Red Crew,False,None,40.67,16.81,39.05,10.44,12.18,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/5181.png,0.8144329896907215,39.91237113402062,65.16494845360825,34.90721649484536
5281,Player,D.C. Dobermans,Human I,Patchy,False,None,47.22,16.81,46.07,73.71,68.05,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7315.png,89.78350515463917,57.376288659793815,34.896907216494846,56.34020618556701
981,Player,Iowa City Rattlesnakes,Human IV,Thinning,False,None,49.97,16.81,48.99,53.99,53.2,https://images.ongaia.com/ipfs/QmZ6dDfmAzbKq7V37DyUeB8uxbn7yHA4LtP1tyFCwMkF3x/981.png,64.45360824742268,73.94329896907217,30.731958762886595,39.29381443298969
561,Player,Alaska Whales,Human V,Thinning,False,None,54.24,16.81,53.44,67.78,69.11,https://images.ongaia.com/ipfs/QmZ6dDfmAzbKq7V37DyUeB8uxbn7yHA4LtP1tyFCwMkF3x/561.png,35.1340206185567,87.9381443298969,39.19072164948453,65.24226804123711
406,Player,Helena Pronghorns,Human V,Very Thin,False,None,50.09,16.81,49.11,27.55,29.64,https://images.ongaia.com/ipfs/QmZ6dDfmAzbKq7V37DyUeB8uxbn7yHA4LtP1tyFCwMkF3x/406.png,5.510309278350515,31.15463917525773,78.07731958762886,56.34020618556701
3340,Player,Dallas Pythons,Human II,Patchy,False,None,37.85,16.81,35.93,11.59,11.21,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3469.png,3.597938144329897,18.12886597938144,22.34020618556701,85.0
2716,Player,Portland Bats,Human V,Striped,False,None,44.6,16.81,43.12,77.35,68.53,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7168.png,5.510309278350515,91.06701030927834,34.896907216494846,98.07731958762886
8777,Player,Phoenix Skulls,Human III,Patchy,False,None,33.41,16.81,31.47,53.99,36.72,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/5993.png,97.16494845360825,52.824742268041234,47.4639175257732,3.7371134020618557
7558,Player,Sierra Spiders,Human IV,Thinning,False,Armband,35.81,40.32,34.09,14.08,11.51,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3066.png,35.1340206185567,65.5360824742268,34.896907216494846,3.7371134020618557
788,Player,Alaska Whales,Human I,Patchy,False,None,54.9,16.81,54.24,56.43,60.34,https://images.ongaia.com/ipfs/QmZ6dDfmAzbKq7V37DyUeB8uxbn7yHA4LtP1tyFCwMkF3x/788.png,88.26804123711341,39.91237113402062,51.80927835051546,25.948453608247423
9311,Captain,Alabama Kingpins,Human II,Brown Short,False,Armband,95.08,40.32,95.08,73.71,94.79,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6134.png,51.75257731958764,73.94329896907217,91.71649484536083,17.29381443298969
327,Player,Boulder Elks,Human III,Thinning,False,None,58.4,16.81,57.85,1.86,17.95,https://images.ongaia.com/ipfs/QmZ6dDfmAzbKq7V37DyUeB8uxbn7yHA4LtP1tyFCwMkF3x/327.png,3.597938144329897,69.68556701030928,34.896907216494846,0.34536082474226804
9610,Player,Boston Rulers,Human IV,Brown Taper,False,Pencil,13.59,68.62,13.65,98.27,61.52,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3166.png,35.1340206185567,89.47938144329896,91.71649484536083,96.24226804123711
7199,Player,Wisconsin Dragons,Human I,Red Crew,False,None,44.26,16.81,42.65,41.75,35.74,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7213.png,47.72164948453608,18.12886597938144,65.16494845360825,56.34020618556701
306,Player,Tallahassee Tarantulas,Human V,Striped,False,None,21.4,16.81,19.52,73.71,43.47,https://images.ongaia.com/ipfs/QmZ6dDfmAzbKq7V37DyUeB8uxbn7yHA4LtP1tyFCwMkF3x/306.png,89.78350515463917,5.737113402061856,60.628865979381445,88.3298969072165
6238,Player,Dallas Pythons,Human IV,Patchy,False,None,30.02,16.81,28.1,56.43,35.81,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3112.png,0.8144329896907215,84.68556701030928,78.07731958762886,78.65979381443299
874,Player,San Diego Keepers,Human III,Striped,False,None,30.45,16.81,28.53,94.79,70.93,https://images.ongaia.com/ipfs/QmZ6dDfmAzbKq7V37DyUeB8uxbn7yHA4LtP1tyFCwMkF3x/874.png,30.953608247422682,84.68556701030928,99.65463917525773,65.24226804123711
6711,Player,Michigan Colliders,Human V,Thinning,False,None,18.58,16.81,16.82,43.95,18.69,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3063.png,18.025773195876287,78.1340206185567,30.731958762886595,65.24226804123711
397,Player,Alaska Whales,Human III,Patchy,False,None,48.37,16.81,47.35,91.35,81.09,https://images.ongaia.com/ipfs/QmZ6dDfmAzbKq7V37DyUeB8uxbn7yHA4LtP1tyFCwMkF3x/397.png,88.26804123711341,61.628865979381445,94.90721649484536,30.443298969072163
8668,Player,Sierra Spiders,Human IV,Red Crew,False,Headband,45.69,53.63,44.33,12.8,16.3,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3294.png,35.1340206185567,13.335051546391751,51.80927835051546,21.54123711340206
5610,Player,Alabama Kingpins,Human IV,Red Crew,False,Armband,47.64,40.32,46.54,58.96,55.68,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/8218.png,81.79381443298969,39.91237113402062,78.07731958762886,17.29381443298969
595,Player,Tallahassee Tarantulas,Human IV,Thinning,False,None,18.28,16.81,16.53,79.07,46.1,https://images.ongaia.com/ipfs/QmZ6dDfmAzbKq7V37DyUeB8uxbn7yHA4LtP1tyFCwMkF3x/595.png,68.73711340206185,89.47938144329896,26.510309278350512,65.24226804123711
422,Player,Helena Pronghorns,Human V,Very Thin,False,None,50.09,16.81,49.11,63.43,62.02,https://images.ongaia.com/ipfs/QmZ6dDfmAzbKq7V37DyUeB8uxbn7yHA4LtP1tyFCwMkF3x/422.png,86.52061855670104,91.06701030927834,7.443298969072165,34.90721649484536
8449,Player,New Jersey Scientists,Human IV,Thinning,False,None,22.14,16.81,20.42,88.07,58.48,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/5245.png,9.309278350515465,84.68556701030928,94.90721649484536,85.0
6077,Player,Alabama Kingpins,Human III,Thinning,False,None,33.3,16.81,31.29,65.6,47.37,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6632.png,47.72164948453608,48.55670103092783,65.16494845360825,69.90206185567011
2818,Player,Chicago Squid,Human IV,Brown Pompadour,False,Silver Chain,5.21,70.24,5.54,20.12,3.34,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/9188.png,5.510309278350515,48.55670103092783,7.443298969072165,91.44845360824743
81,Player,Helena Pronghorns,Human III,Blonde Short,False,"Armband, Headband",44.19,64.02,42.81,88.07,76.21,https://images.ongaia.com/ipfs/QmZ6dDfmAzbKq7V37DyUeB8uxbn7yHA4LtP1tyFCwMkF3x/81.png,26.628865979381445,94.50515463917526,78.07731958762886,69.90206185567011
9399,Player,Tallahassee Tarantulas,Human III,Striped,False,Armband,11.77,40.32,10.34,23.68,5.94,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6477.png,14.963917525773196,52.824742268041234,60.628865979381445,21.54123711340206
586,Player,Las Vegas Scorpions,Human I,Red Crew,False,None,59.24,16.81,58.57,21.83,32.36,https://images.ongaia.com/ipfs/QmZ6dDfmAzbKq7V37DyUeB8uxbn7yHA4LtP1tyFCwMkF3x/586.png,22.391752577319586,44.30927835051546,51.80927835051546,25.948453608247423
5080,Player,Sierra Spiders,Human V,Striped,False,None,38.89,16.81,37.15,20.12,16.38,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/8474.png,47.72164948453608,18.12886597938144,22.34020618556701,51.92783505154639
1222,Player,Las Vegas Scorpions,Human I,Striped,False,None,55.62,16.81,55.09,35.38,41.0,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/2010.png,94.4896907216495,5.737113402061856,26.510309278350512,43.6958762886598
17,Player,Iowa City Rattlesnakes,Human V,Thinning,False,None,52.66,16.81,51.78,92.35,84.06,https://images.ongaia.com/ipfs/QmZ6dDfmAzbKq7V37DyUeB8uxbn7yHA4LtP1tyFCwMkF3x/17.png,60.118556701030926,78.1340206185567,84.82474226804125,78.65979381443299
9634,Player,New Jersey Scientists,Human IV,Red Crew,False,None,33.8,16.81,31.81,41.75,27.24,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3941.png,77.43814432989691,39.91237113402062,30.731958762886595,39.29381443298969
4598,Player,Chicago Squid,Human V,Patchy,False,None,15.37,16.81,13.97,4.38,1.71,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4059.png,43.50515463917526,18.12886597938144,30.731958762886595,3.7371134020618557
8904,Player,Wisconsin Dragons,Human IV,Striped,False,None,21.08,16.81,19.28,21.83,8.56,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7659.png,9.309278350515465,18.12886597938144,78.07731958762886,47.850515463917525
9693,Player,Toronto Spears,Human II,Patchy,False,None,39.54,16.81,37.8,12.8,12.75,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7508.png,11.273195876288659,48.55670103092783,78.07731958762886,3.7371134020618557
2553,Player,Chicago Squid,Human IV,Striped,False,Armband,10.68,40.32,9.54,20.12,4.52,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7072.png,55.94329896907217,65.5360824742268,26.510309278350512,5.530927835051546
556,Player,Alaska Whales,Human I,Red Crew,False,None,57.94,16.81,57.37,65.6,70.69,https://images.ongaia.com/ipfs/QmZ6dDfmAzbKq7V37DyUeB8uxbn7yHA4LtP1tyFCwMkF3x/556.png,18.025773195876287,78.1340206185567,69.56185567010309,65.24226804123711
7,Player,Alaska Whales,Human IV,Red Crew,False,None,55.66,16.81,55.14,48.92,54.31,https://images.ongaia.com/ipfs/QmZ6dDfmAzbKq7V37DyUeB8uxbn7yHA4LtP1tyFCwMkF3x/7.png,22.391752577319586,69.68556701030928,51.80927835051546,56.34020618556701
4107,Player,Los Angeles Mammoths,Human III,Striped,False,None,26.6,16.81,24.73,86.85,61.22,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/9494.png,73.0,84.68556701030928,56.24226804123711,65.24226804123711
5847,Player,Delaware Horsemen,Human V,Patchy,False,Headband,22.28,53.63,20.62,11.59,5.24,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/2601.png,1.2989690721649485,39.91237113402062,14.845360824742269,85.0
6591,Player,Delaware Horsemen,Human III,Spiked,False,None,21.3,16.81,19.43,63.43,34.41,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/8053.png,60.118556701030926,48.55670103092783,94.90721649484536,10.79381443298969
663,Player,Portland Bats,Human IV,Striped,False,None,40.22,16.81,38.43,11.59,12.46,https://images.ongaia.com/ipfs/QmZ6dDfmAzbKq7V37DyUeB8uxbn7yHA4LtP1tyFCwMkF3x/663.png,0.29896907216494845,26.70618556701031,86.48969072164948,30.443298969072163
1560,Player,Austin Machines,Human II,Red Crew,False,None,53.56,16.81,52.74,20.12,26.65,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/2022.png,5.510309278350515,44.30927835051546,69.56185567010309,34.90721649484536
7822,Player,Portland Creatures,Human V,Very Thin,False,None,24.98,16.81,23.23,98.72,69.75,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4719.png,89.78350515463917,98.83505154639175,65.16494845360825,69.90206185567011
5205,Player,Alabama Kingpins,Human I,Very Thin,False,None,47.12,16.81,45.9,46.41,42.67,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7594.png,26.628865979381445,48.55670103092783,93.3659793814433,14.391752577319588
3591,Player,Houston Rogues,Human III,Redhead Bun,False,None,59.46,16.81,58.88,35.38,44.51,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6686.png,30.953608247422682,26.70618556701031,30.731958762886595,85.0
653,Player,Tallahassee Tarantulas,Human III,Thinning,False,None,13.66,16.81,12.29,80.71,43.34,https://images.ongaia.com/ipfs/QmZ6dDfmAzbKq7V37DyUeB8uxbn7yHA4LtP1tyFCwMkF3x/653.png,91.24742268041237,35.551546391752574,65.16494845360825,60.69072164948454
4078,Player,San Diego Keepers,Human III,Patchy,False,None,31.65,16.81,29.61,67.78,47.92,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/8487.png,60.118556701030926,65.5360824742268,78.07731958762886,30.443298969072163
2016,Player,Omaha Bullsnakes,Human III,Red Crew,False,Headband,47.96,53.63,46.9,88.07,78.87,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1202.png,73.0,61.628865979381445,73.78350515463917,78.65979381443299
6321,Player,D.C. Dobermans,Human III,Very Thin,False,Armband,37.32,40.32,35.55,98.27,78.12,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/8881.png,51.75257731958764,91.06701030927834,98.17525773195877,74.34020618556701
4599,Player,Team Flow (M),Human II,Purple Cowlick,False,Armband,85.05,40.32,84.98,3.21,39.07,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3221.png,22.391752577319586,39.91237113402062,43.365979381443296,0.34536082474226804
3533,Player,Austin Machines,Human III,Brown Cowlick,False,Silver Chain,27.45,70.24,27.33,61.27,39.3,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6989.png,22.391752577319586,52.824742268041234,65.16494845360825,82.45876288659794
881,Player,Las Vegas Scorpions,Human IV,Red Crew,False,None,56.69,16.81,56.08,29.55,36.82,https://images.ongaia.com/ipfs/QmZ6dDfmAzbKq7V37DyUeB8uxbn7yHA4LtP1tyFCwMkF3x/881.png,30.953608247422682,39.91237113402062,51.80927835051546,39.29381443298969
194,Player,Tallahassee Tarantulas,Human V,Thinning,False,None,24.02,16.81,22.3,99.48,69.59,https://images.ongaia.com/ipfs/QmZ6dDfmAzbKq7V37DyUeB8uxbn7yHA4LtP1tyFCwMkF3x/194.png,99.58762886597938,78.1340206185567,69.56185567010309,91.44845360824743
8049,Player,Seattle Scream,Human II,Brown Cowlick,False,Pencil,18.02,68.62,18.13,31.43,12.27,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/8403.png,91.24742268041237,3.829896907216495,51.80927835051546,21.54123711340206
138,Player,Portland Bats,Human V,Red Crew,False,None,52.63,16.81,51.73,98.06,87.18,https://images.ongaia.com/ipfs/QmZ6dDfmAzbKq7V37DyUeB8uxbn7yHA4LtP1tyFCwMkF3x/138.png,97.94845360824742,18.12886597938144,90.02061855670102,93.0721649484536
2562,Player,New Jersey Scientists,Human IV,Patchy,False,Armband,20.2,40.32,18.53,77.35,46.36,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6636.png,68.73711340206185,91.06701030927834,17.994845360824744,65.24226804123711
7701,Player,Michigan Colliders,Human IV,Thinning,False,None,13.91,16.81,12.41,94.06,56.56,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/2986.png,68.73711340206185,82.05154639175257,30.731958762886595,98.81958762886597
8761,Player,Austin Machines,Human III,Very Thin,False,None,39.2,16.81,37.5,80.71,66.86,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6543.png,30.953608247422682,31.15463917525773,88.32474226804123,93.0721649484536
8477,Player,Delaware Horsemen,Human II,Black Short,False,Goggles,17.17,90.14,21.03,84.04,55.28,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4275.png,91.24742268041237,57.376288659793815,60.628865979381445,51.92783505154639
4912,Player,St. Louis Orcs,Human IV,Thinning,False,Armband,27.94,40.32,26.14,75.54,52.06,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3842.png,11.273195876288659,78.1340206185567,65.16494845360825,91.44845360824743
214,Player,San Diego Keepers,Human IV,Thinning,False,None,38.94,16.81,37.2,20.12,16.4,https://images.ongaia.com/ipfs/QmZ6dDfmAzbKq7V37DyUeB8uxbn7yHA4LtP1tyFCwMkF3x/214.png,88.26804123711341,11.371134020618555,17.994845360824744,21.54123711340206
1010,Player,Omaha Bullsnakes,Human III,Patchy,False,None,37.52,16.81,35.72,51.48,38.37,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1010.png,35.1340206185567,89.47938144329896,47.4639175257732,21.54123711340206
8783,Player,Pennsylvania Fangs,Human IV,Red Crew,False,Armband,50.99,40.32,50.06,86.85,80.05,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/8161.png,14.963917525773196,99.61855670103093,65.16494845360825,69.90206185567011
957,Player,Helena Pronghorns,Human V,Striped,False,None,48.09,16.81,47.04,41.75,39.44,https://images.ongaia.com/ipfs/QmZ6dDfmAzbKq7V37DyUeB8uxbn7yHA4LtP1tyFCwMkF3x/957.png,26.628865979381445,26.70618556701031,65.16494845360825,69.90206185567011
6918,Player,Delaware Horsemen,Human III,Red Crew,False,Headband,24.28,53.63,22.57,58.96,33.38,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/8515.png,47.72164948453608,5.737113402061856,96.38659793814432,60.69072164948454
4257,Player,New Orleans Giants,Human II,Patchy,False,Armband,20.36,40.32,18.75,29.55,11.58,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6879.png,30.953608247422682,48.55670103092783,65.16494845360825,17.29381443298969
4104,Player,New Orleans Giants,Human III,Brown Cowlick,False,Glasses,5.13,73.23,5.43,43.95,12.14,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4247.png,55.94329896907217,48.55670103092783,65.16494845360825,21.54123711340206
1595,Player,Helena Pronghorns,Human III,Patchy,False,None,40.65,16.81,38.99,12.8,13.24,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1173.png,18.025773195876287,73.94329896907217,22.34020618556701,10.79381443298969
3556,Player,Chicago Squid,Human II,Patchy,False,Armband,17.17,40.32,15.58,39.68,15.25,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/9321.png,30.953608247422682,65.5360824742268,26.510309278350512,60.69072164948454
7607,Player,Phoenix Skulls,Human III,Patchy,False,Headband,33.41,53.63,31.54,5.01,6.79,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/2775.png,2.4329896907216497,26.70618556701031,51.80927835051546,21.54123711340206
7013,Player,Toronto Spears,Human III,Thinning,False,Armband,28.11,40.32,26.33,79.07,55.6,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3071.png,51.75257731958764,48.55670103092783,84.82474226804125,74.34020618556701
6960,Player,Iowa City Rattlesnakes,Human III,Patchy,False,None,45.47,16.81,44.04,90.29,78.53,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/8109.png,73.0,91.06701030927834,30.731958762886595,85.0
2566,Player,Seattle Scream,Human I,Cheetah,False,Headband,13.97,53.63,12.51,99.35,61.44,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/8143.png,68.73711340206185,82.05154639175257,98.95876288659794,89.94845360824742
449,Player,Portland Bats,Human V,Striped,False,None,44.6,16.81,43.12,94.79,80.59,https://images.ongaia.com/ipfs/QmZ6dDfmAzbKq7V37DyUeB8uxbn7yHA4LtP1tyFCwMkF3x/449.png,88.26804123711341,69.68556701030928,60.628865979381445,86.64948453608248
181,Player,Tallahassee Tarantulas,Human III,Very Thin,False,None,14.57,16.81,12.96,71.78,35.98,https://images.ongaia.com/ipfs/QmZ6dDfmAzbKq7V37DyUeB8uxbn7yHA4LtP1tyFCwMkF3x/181.png,77.43814432989691,61.628865979381445,84.82474226804125,17.29381443298969
5336,Player,Boston Rulers,Human V,Cheetah,False,Headband,23.55,53.63,21.97,67.78,40.36,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6380.png,39.144329896907216,69.68556701030928,60.628865979381445,65.24226804123711
2101,Player,Michigan Colliders,Human II,Striped,False,None,17.92,16.81,16.22,21.83,7.4,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1956.png,5.510309278350515,52.824742268041234,39.19072164948453,60.69072164948454
6126,Player,Seattle Scream,Human III,Purple Cowlick,False,"Armband, Headband",4.95,64.02,4.7,90.29,45.42,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/8097.png,91.24742268041237,78.1340206185567,65.16494845360825,47.850515463917525
9459,Player,Toronto Spears,Human I,Cheetah,False,None,25.79,16.81,23.9,63.43,38.43,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/5944.png,43.50515463917526,61.628865979381445,39.19072164948453,82.45876288659794
108,Player,Portland Bats,Human III,Red Crew,False,None,46.72,16.81,45.42,6.51,13.3,https://images.ongaia.com/ipfs/QmZ6dDfmAzbKq7V37DyUeB8uxbn7yHA4LtP1tyFCwMkF3x/108.png,51.75257731958764,44.30927835051546,30.731958762886595,0.34536082474226804
711,Player,Portland Bats,Human III,Red Crew,False,None,46.72,16.81,45.42,79.07,71.8,https://images.ongaia.com/ipfs/QmZ6dDfmAzbKq7V37DyUeB8uxbn7yHA4LtP1tyFCwMkF3x/711.png,77.43814432989691,39.91237113402062,69.56185567010309,74.34020618556701
6663,Player,Cleveland Firebirds,Human III,Black Pigtails,False,"Armband, Headband",70.69,64.02,70.1,48.92,67.54,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7207.png,89.78350515463917,35.551546391752574,17.994845360824744,47.850515463917525
5614,Player,Las Vegas Scorpions,Human IV,Patchy,False,None,53.11,16.81,52.31,20.12,26.38,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6625.png,26.628865979381445,44.30927835051546,13.09278350515464,60.69072164948454
8052,Player,Michigan Colliders,Human I,Very Thin,False,None,23.64,16.81,21.93,99.35,69.16,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6093.png,73.0,96.15979381443299,73.78350515463917,96.24226804123711
7819,Player,Chicago Squid,Human V,Red Crew,False,None,28.41,16.81,26.54,69.86,46.91,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7126.png,55.94329896907217,89.47938144329896,60.628865979381445,21.54123711340206
9603,Player,Los Angeles Mammoths,Human III,Striped,False,Headband,26.6,53.63,24.82,56.43,33.2,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6624.png,26.628865979381445,69.68556701030928,22.34020618556701,88.3298969072165
675,Player,Las Vegas Scorpions,Human IV,Very Thin,False,None,54.1,16.81,53.29,53.99,57.29,https://images.ongaia.com/ipfs/QmZ6dDfmAzbKq7V37DyUeB8uxbn7yHA4LtP1tyFCwMkF3x/675.png,26.628865979381445,73.94329896907217,65.16494845360825,43.6958762886598
858,Player,San Diego Keepers,Human IV,Very Thin,False,None,39.77,16.81,37.99,1.37,7.77,https://images.ongaia.com/ipfs/QmZ6dDfmAzbKq7V37DyUeB8uxbn7yHA4LtP1tyFCwMkF3x/858.png,9.309278350515465,26.70618556701031,11.298969072164947,17.29381443298969
4942,Player,Michigan Colliders,Human III,Red Crew,False,Headband,18.63,53.63,16.98,31.43,11.64,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/8081.png,60.118556701030926,18.12886597938144,65.16494845360825,21.54123711340206
4054,Player,D.C. Dobermans,Human IV,Patchy,False,None,40.13,16.81,38.32,71.78,59.84,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4196.png,7.432989690721649,78.1340206185567,60.628865979381445,93.0721649484536
4896,Player,Wisconsin Dragons,Human IV,Red Crew,False,None,35.67,16.81,33.82,41.75,28.66,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/8141.png,60.118556701030926,52.824742268041234,60.628865979381445,14.391752577319588
